"","playerId","signedWithTeamId","startSeasonId","endSeasonId","isFirst","isLast","birthDate","cap","ageAtSigning","contractNumber","prevTerm","prevAAVP","positionCode","height","weight","handCode","term","aavP","isResign","assists_2_ev_p60_avg","dAssists_2_ev_p60_avg","assists_2_pp_p60_avg","dAssists_2_pp_p60_avg","assists_2_sh_p60_avg","dAssists_2_sh_p60_avg","blocks_2_ev_p60_avg","dBlocks_2_ev_p60_avg","blocks_2_pp_p60_avg","dBlocks_2_pp_p60_avg","blocks_2_sh_p60_avg","dBlocks_2_sh_p60_avg","giveaways_2_ev_p60_avg","dGiveaways_2_ev_p60_avg","giveaways_2_pp_p60_avg","dGiveaways_2_pp_p60_avg","giveaways_2_sh_p60_avg","dGiveaways_2_sh_p60_avg","hits_2_ev_p60_avg","dHits_2_ev_p60_avg","hits_2_pp_p60_avg","dHits_2_pp_p60_avg","hits_2_sh_p60_avg","dHits_2_sh_p60_avg","takeaways_2_ev_p60_avg","dTakeaways_2_ev_p60_avg","takeaways_2_pp_p60_avg","dTakeaways_2_pp_p60_avg","takeaways_2_sh_p60_avg","dTakeaways_2_sh_p60_avg","x_2_ev_p60_avg","dX_2_ev_p60_avg","x_2_pp_p60_avg","dX_2_pp_p60_avg","x_2_sh_p60_avg","dX_2_sh_p60_avg","y_2_ev_p60_avg","dY_2_ev_p60_avg","y_2_pp_p60_avg","dY_2_pp_p60_avg","y_2_sh_p60_avg","dY_2_sh_p60_avg","iCorsiF_2_ev_p60_avg","dICorsiF_2_ev_p60_avg","iCorsiF_2_pp_p60_avg","dICorsiF_2_pp_p60_avg","iCorsiF_2_sh_p60_avg","dICorsiF_2_sh_p60_avg","iFenwickF_2_ev_p60_avg","dIFenwickF_2_ev_p60_avg","iFenwickF_2_pp_p60_avg","dIFenwickF_2_pp_p60_avg","iFenwickF_2_sh_p60_avg","dIFenwickF_2_sh_p60_avg","iSOGF_2_ev_p60_avg","dISOGF_2_ev_p60_avg","iSOGF_2_pp_p60_avg","dISOGF_2_pp_p60_avg","iSOGF_2_sh_p60_avg","dISOGF_2_sh_p60_avg","iGF_2_ev_p60_avg","dIGF_2_ev_p60_avg","iGF_2_pp_p60_avg","dIGF_2_pp_p60_avg","iGF_2_sh_p60_avg","dIGF_2_sh_p60_avg","ixGF_2_ev_p60_avg","dIxGF_2_ev_p60_avg","ixGF_2_pp_p60_avg","dIxGF_2_pp_p60_avg","ixGF_2_sh_p60_avg","dIxGF_2_sh_p60_avg","oCorsiF_2_ev_p60_avg","dOCorsiF_2_ev_p60_avg","oCorsiF_2_pp_p60_avg","dOCorsiF_2_pp_p60_avg","oCorsiF_2_sh_p60_avg","dOCorsiF_2_sh_p60_avg","oFenwickF_2_ev_p60_avg","dOFenwickF_2_ev_p60_avg","oFenwickF_2_pp_p60_avg","dOFenwickF_2_pp_p60_avg","oFenwickF_2_sh_p60_avg","dOFenwickF_2_sh_p60_avg","oSOGF_2_ev_p60_avg","dOSOGF_2_ev_p60_avg","oSOGF_2_pp_p60_avg","dOSOGF_2_pp_p60_avg","oSOGF_2_sh_p60_avg","dOSOGF_2_sh_p60_avg","oGF_2_ev_p60_avg","dOGF_2_ev_p60_avg","oGF_2_pp_p60_avg","dOGF_2_pp_p60_avg","oGF_2_sh_p60_avg","dOGF_2_sh_p60_avg","oxGF_2_ev_p60_avg","dOxGF_2_ev_p60_avg","oxGF_2_pp_p60_avg","dOxGF_2_pp_p60_avg","oxGF_2_sh_p60_avg","dOxGF_2_sh_p60_avg","oCorsiA_2_ev_p60_avg","dOCorsiA_2_ev_p60_avg","oCorsiA_2_pp_p60_avg","dOCorsiA_2_pp_p60_avg","oCorsiA_2_sh_p60_avg","dOCorsiA_2_sh_p60_avg","oFenwickA_2_ev_p60_avg","dOFenwickA_2_ev_p60_avg","oFenwickA_2_pp_p60_avg","dOFenwickA_2_pp_p60_avg","oFenwickA_2_sh_p60_avg","dOFenwickA_2_sh_p60_avg","oSOGA_2_ev_p60_avg","dOSOGA_2_ev_p60_avg","oSOGA_2_pp_p60_avg","dOSOGA_2_pp_p60_avg","oSOGA_2_sh_p60_avg","dOSOGA_2_sh_p60_avg","oGA_2_ev_p60_avg","dOGA_2_ev_p60_avg","oGA_2_pp_p60_avg","dOGA_2_pp_p60_avg","oGA_2_sh_p60_avg","dOGA_2_sh_p60_avg","oxGA_2_ev_p60_avg","dOxGA_2_ev_p60_avg","oxGA_2_pp_p60_avg","dOxGA_2_pp_p60_avg","oxGA_2_sh_p60_avg","dOxGA_2_sh_p60_avg","mP_2_ev_avg","dMP_2_ev_avg","mP_2_pp_avg","dMP_2_pp_avg","mP_2_sh_avg","dMP_2_sh_avg"
"25",8466138,10,20202021,20202021,FALSE,FALSE,1979-07-02,81500000,40,6,1,0.0245398773006135,"C",76,220,"L",1,0.00858895705521472,FALSE,0.0217003797566457,-0.00286255343868298,0.0599154135338346,-0.052344700096008,0,0,0.0222170554651373,0.0168183809321609,0,0,0,0,0.032033893926477,-0.0125981064650836,0.0352443609022556,0.01235802594912,0,0,0.0186003255056964,0.00522932068004847,0.00352443609022556,-0.00722804481387784,0,0,0.0480508408897156,0.0141985728515667,0.0176221804511278,0.00617901297456002,0,0,0.0685460399132975,0.00742626376277896,0.456452168187849,-0.00301142131830933,83.7735849056604,233.684210526316,0.00319101689004972,-0.00210913054106795,0.0826294931848337,-0.00972526733327237,-1.13207547169811,-3.1578947368421,0.106435195949262,-0.0206395897254328,0.236137218045113,-0.00466098269839079,1.13207547169811,3.1578947368421,0.0873181947350745,-0.0145225955114576,0.165648496240602,-0.0011642099006647,1.13207547169811,3.1578947368421,0.0651011392699372,-0.0106561436003735,0.137453007518797,-0.0138719131295574,1.13207547169811,3.1578947368421,0.00878348704435661,-0.00879234089352165,0.0211466165413534,-0.00104903183931782,0,0,0.00721115659298795,-0.00283885380344688,0.0155681113645452,-0.00381628298750801,0.111899152233759,0.312139740441538,1.01475109147743,-0.0583095617957042,1.64238721804511,-0.0673683938390344,13.5849056603774,37.8947368421053,0.740912965976905,-0.0371587426512441,1.25822368421053,-0.140002662353317,9.0566037735849,25.2631578947368,0.528559249786871,-0.0320476775062962,0.948073308270677,-0.152829686739289,6.79245283018868,18.9473684210526,0.0459841380557493,-0.0148815658080208,0.133928571428571,-0.0489631053596288,0,0,0.0467735579542458,-0.00406101749371107,0.117283891408887,-0.0228327050702553,0.95578099684319,2.66612593856258,0.809114159497791,0.0433804372772274,0.289003759398496,-0.000230356122693787,13.5849056603774,37.8947368421053,0.605543930352115,0.0231512952540575,0.246710526315789,-0.0122387047920412,9.0566037735849,25.2631578947368,0.442791082177271,0.0353122712647196,0.214990601503759,-0.0318247755550391,5.66037735849057,15.7894736842105,0.047534165181224,0.0131339880396434,0.0176221804511278,-0.0220338117214061,0,0,0.0422338685106144,0.00486277179479283,0.018057607149034,-0.00725315401560937,0.710405562776131,1.98165762248079,58063.5,-3407,8512,422,26.5,-15
"26",8466138,13,20212022,20212022,FALSE,TRUE,1979-07-02,81500000,41,7,1,0.00858895705521472,"C",76,220,"L",1,0.00920245398773006,FALSE,0.0198925345832857,-0.000940708340719153,0.0433964993490525,0.0243971100073104,0,0,0.0267520292671773,-0.0115865564599527,0,0,0,0,0.0349834228878473,0.0265232528455657,0.034717199479242,-0.0177546261334968,0,0,0.0349834228878473,0.0384961533275889,0.00433964993490525,0.0117577895355673,0,0,0.0432148165085172,-0.0341433668256072,0.0216982496745263,0.00288047646881891,0,0,0.0909690941656187,0.0522991997762467,0.587033381268029,0.357773419757776,164.444444444444,-233.684210526316,0.00556838535116802,0.0097363393111145,0.0881970030888097,0.0279327087427376,-2.22222222222222,3.1578947368421,0.0960329255744827,0.000619382356020978,0.216982496745263,-0.0457398635905011,2.22222222222222,-3.1578947368421,0.0809420372699211,0.00308767237479408,0.160567047591494,-0.0122295568561506,2.22222222222222,-3.1578947368421,0.0603635532182462,0.00209974040693079,0.125849848112252,-0.0131110877923264,2.22222222222222,-3.1578947368421,0.00617354521550245,0.00538486229521884,0.0130189498047158,-0.0206351026023157,0,0,0.00593377640547092,0.000516471319641624,0.0135017282557518,-0.00055689178601318,0.219653891421823,-0.312139740441538,0.968560649365497,-0.0454931207494458,1.69246347461305,0.224677164567875,26.6666666666667,-37.8947368421053,0.721618840745398,-0.000477027074195169,1.24547953131781,0.150430423654467,17.7777777777778,-25.2631578947368,0.512404252886704,0.000953027547800245,0.902647186460292,0.0788282755495869,13.3333333333333,-18.9473684210526,0.0432148165085172,0.0137482351024855,0.108491248372631,-0.00423377472557801,0,0,0.0454022947751657,0.00202105406552585,0.112879745582778,0.0182320372430447,1.876162697507,-2.66612593856258,0.799817080141763,-0.0889142193078932,0.277737595833936,-0.0302200666499391,26.6666666666667,-37.8947368421053,0.59746198696696,-0.0562248611180501,0.230001446549978,-0.0291026520534717,17.7777777777778,-25.2631578947368,0.438321710300675,-0.0636653199948259,0.199623897005642,0.00040976361559239,11.1111111111111,-15.7894736842105,0.0487024122556305,-0.0157210192364419,0.0086792998698105,0.00487942200146207,0,0,0.0425079985917068,-0.00626598191101467,0.0163329947599941,0.00490959036109201,1.39449980841241,-1.98165762248079,43735,-25250,6913,-3620,13.5,-11
"27",8466139,10,20172018,20192020,FALSE,FALSE,1979-09-15,7.5e+07,37,2,3,0.0966183623188406,"C",74,215,"L",3,0.0833333333333333,FALSE,0.00819566061338049,0.000976581746851314,0.0428837787445618,-0.0121911532170156,0,0,0.0284691368675322,-0.00305553010086784,0,0,0.0177567327611719,0.114403665132503,0.0366647974809127,-0.00552991926130318,0.0652579241765072,-0.0387730795553598,0.0177567327611719,0.114403665132503,0.0595263770866583,0.019807170767134,0.0130515848353014,-0.00925490774067752,0.00887836638058597,-0.00956327701625757,0.032782642453522,0.0073572978946919,0.0186451211932878,-0.00464820060322174,0.0532701982835158,-0.0573796620975454,0.0573306621217761,0.0017302626009619,0.243384346969543,0.0224093092391947,0.990572020462521,5.47599226055771,0.0012671130678983,0.000293906074243362,-0.000455548695274887,-0.000349196735000609,0.130638819600051,0.927524962938068,0.215243928740888,0.0142054276063025,0.326289620882536,-0.0888449697044085,0.0710269310446878,0.0570240030349573,0.182029935728767,0.0197832790865655,0.262896208825357,-0.0910445896087214,0.0621485646641018,-0.066942939113803,0.129405167579692,0.0069739145719245,0.184586699813549,-0.0655209797567678,0.0532701982835158,-0.0573796620975454,0.0142345684337661,0.00623691949096102,0.033561218147918,-0.00986705291540472,0.00887836638058597,-0.00956327701625757,0.0170368035637452,0.00203238549274464,0.030127734528631,-0.00939235714984857,0.00488726447870489,-0.00526428647546823,0.973989561316482,0.0773718305862218,1.91671845866998,-0.0367492241071565,0.195324060372891,0.0566683439723693,0.713453823922702,0.0478706662501029,1.40770665009323,-0.11089245280635,0.159810594850547,-0.0386087671276184,0.497347194064616,0.0319277701354171,0.999378495960224,-0.147123707919507,0.115418762947618,0.00920761795366947,0.0392529008325066,0.0100353989857066,0.139838408949658,-0.0348615045241631,0.00887836638058597,-0.00956327701625757,0.0491459982209601,-0.00246778099055736,0.136161689829418,-0.0154949186028654,0.0121009762347596,-0.0126953151499763,0.93257990769098,0.052639847607697,0.210689869484152,0.0209896328342674,1.92660550458716,-0.739928920877714,0.653064745718846,0.0470318524183054,0.177128651336234,0.0158537674536164,1.42941698727434,-0.604976065462344,0.471466160548678,0.0177643948640717,0.143567433188316,0.0182193612209933,1.03876886652856,-0.584782534242064,0.0439977569770953,-0.0131927478374084,0.0149160969546302,0.0022826068358449,0.168688961231133,-0.181702263308894,0.0458712811546452,-0.00197737208920433,0.0133491282243592,0.00187041948078929,0.13362585197774,-0.0847544379339162,69549,-966,16090,-2448,3379,-5790
"28",8466139,28,20192020,20192020,FALSE,FALSE,1979-09-15,81500000,39,3,3,0.0833333333333333,"C",74,215,"L",1,0.00858895705521472,FALSE,0.0129910948140388,-0.000751581560580398,0.0324569944823109,0.0169198637657058,0,0,0.0276584599266632,0.0119183175202945,0.00324569944823109,0.00690369347600966,0,0,0.0196961760083814,-0.00573577065260022,0.0259655955858487,-0.022946058683509,0,0,0.0645364064955474,-0.0113040002245402,0.0162284972411555,0.0214891996314506,0,0,0.0226296490309062,0.00350336478161373,0.0162284972411555,-0.00456933586574483,0,0,0.0565257957609974,-0.000799437748685294,0.463216893007885,0.102364721152482,1.86803770351328,-2.22562531904033,0.00242321944783966,-0.0027505062390215,0.00049543234706614,-0.0254785285972123,0.0171379605826907,-0.0204185809086268,0.201571503404924,-0.0397259571638622,0.318078545926647,-0.0400477655239275,0.077120822622108,-0.0918836140888208,0.168046097433211,-0.0298916118443508,0.279130152547874,-0.0577457484930548,0.051413881748072,-0.0612557427258806,0.12613933996857,-0.0268182691697651,0.204479065238559,-0.034120949960909,0.025706940874036,-0.0306278713629403,0.014248297537978,-0.00828650457684123,0.0292112950340798,-0.00301309745890161,0,0,0.0160514804664101,-0.00632122097130408,0.0333777935450387,-0.00134680869692041,0.00720892692170928,-0.00858888996185271,1.02503928758512,0.0722053586641304,1.68451801363194,-0.0130609845639546,0.231362467866324,0.105604900459418,0.761026715557884,0.0402729770360222,1.27555988315482,-0.0229946911337229,0.205655526992288,0.136232771822358,0.538082765845993,0.0186719792667175,0.866601752677702,-0.0068698622062957,0.154241645244216,0.00686064318529863,0.0494499738082766,-0.0063756581594071,0.12009087958455,-0.00514869635959679,0,0,0.0517636821439053,-0.0033554401043056,0.127706226321739,-0.0130446786631817,0.0199273013461064,0.0223172601411189,1.02503928758512,0.0470610250964842,0.246673158065563,0.0686563329758143,1.33676092544987,-1.21139356814701,0.807543216343635,0.0380684946784791,0.217461863031483,0.0456108949375205,1.07969151670951,-0.905114854517611,0.569093766369827,0.00714459093463026,0.162284972411555,0.00642371233694252,0.77120822622108,-0.537580398162328,0.0502881089575694,-0.00301749564769893,0.0162284972411555,0.0345184673800483,0.154241645244216,0.00686064318529863,0.0542377148187783,-0.00196264640074515,0.0151862603539388,0.00622656194331259,0.110572841359928,-0.081163438919557,71587.5,-477,9243,-1104,1167,-1584
"29",8466139,28,20202021,20202021,FALSE,TRUE,1979-09-15,81500000,40,4,1,0.00858895705521472,"C",74,215,"L",1,0.00858895705521472,FALSE,0.0123685837971552,-0.000565199433362697,0.0247354679126013,-0.041422160856058,0,0,0.030445744731459,-0.00734906642624013,0.00412257798543355,-0.00690369347600966,0,0,0.0152228723657295,-0.00367453321312006,0.0206128899271678,0.0168936193587431,0,0,0.0599400599400599,0.00247403708942123,0.0206128899271678,-0.0173811051337845,0,0,0.0266400266400266,0.00518728912806719,0.0123677339563007,-0.00357371818176519,0.0422237860661506,0.0573613766730402,0.0630991583372536,0.0160588355115667,0.60312621667569,0.212663425309546,2.20971147079521,3.0019120458891,0.00111352492304873,0.00016150070944871,0.00289605317982341,0.0394710166473266,0.154820548909219,0.210325047801147,0.178868750297322,-0.00638631145924095,0.296825614951216,-8.24251310456159e-05,0.126671358198452,0.17208413001912,0.146520146520147,-0.0150363682369828,0.239109523155146,-0.023392252190757,0.126671358198452,0.17208413001912,0.110841539412968,-0.00424585809666507,0.177270853373643,-0.0226610235281948,0.0844475721323012,0.11472275334608,0.010465724751439,0.000862260739196255,0.0206128899271678,-0.0173811051337845,0,0,0.012344610363093,-0.00123353693594105,0.0297667198139524,-0.00719248375573631,0.00466904642682447,0.00634293974428067,0.989962418533847,-0.164170401024726,1.59543768036279,-0.203949211753753,1.09781843771992,1.05667304015296,0.731649303077874,-0.114161995456311,1.1543218359214,-0.270710035395118,0.886699507389163,0.769866156787763,0.524713381856239,-0.0523515514592035,0.79978012917411,-0.156838539353673,0.464461646727657,0.413613766730402,0.0470957613814757,0.00194388628454526,0.0906967156795383,-0.0661944452408936,0.0422237860661506,0.0573613766730402,0.0471232461840195,-0.00680888929659364,0.105987235784213,-0.0367564371136733,0.0671935204098563,0.0387645498360432,0.989010989010989,-0.137316795873635,0.325683660849251,0.105827980753261,1.26671358198452,1.28611854684512,0.759240759240759,-0.155191181897714,0.276212725024048,0.0858481289877941,0.971147079521464,0.884588910133843,0.541839113267685,-0.0710075541377477,0.206128899271678,0.100386744602376,0.760028149190711,0.597782026768642,0.050425764711479,0.00380247682670233,0.0247354679126013,-0.0242847986097942,0.168895144264602,0.0120841300191205,0.0503235578267116,-0.0067454267854866,0.0192723085711646,0.00195320835689803,0.0837177056084007,0.0560628038625422,63063,-16572,7277,-2828,710.5,671
"30",8466158,28,20142015,20142015,FALSE,TRUE,1979-01-23,6.9e+07,34,4,1,0.015552099533437,"D",73,215,"L",1,0.0144927536231884,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",8466160,14,20142015,20142015,FALSE,TRUE,1979-01-16,6.9e+07,34,2,1,0.0233281493001555,"L",71,212,"L",1,0.022463768115942,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",8466251,2,20162017,20172018,FALSE,TRUE,1979-05-02,7.3e+07,36,3,2,0.0289855072463768,"L",75,215,"L",2,0.0308219178082192,FALSE,0.0147802127620751,0.00200988613564418,0.0375845652718617,0.0421585160202361,0,0,0.0136853821871065,-0.00228277062536598,0,0,0.0318471337579618,-0.0340141968742329,0.0235388573618233,0.0122197370269442,0.0150338261087447,0.0168634064080944,0.0106157112526539,0.0247933884297521,0.124810685546412,-0.03933423564705,0.022550739163117,-0.130136426126207,0.0212314225053079,-0.0154498404385893,0.0169698739120121,-0.00695491175817645,0,0,0.0583864118895966,-0.058746215530644,0.0721236924216139,-0.00741380957828712,1.2214983713355,-5.3393095220477,0.712579617834395,0.24790319941085,0.00231223420150928,0.00297463918273067,-0.0648960160360812,0.315785135017597,0.00516041519226232,-0.130064711016556,0.206922978669051,0.0303321698259988,0.248058130794287,0.0450989021260354,0.111464968152866,0.0652207266181164,0.160940094520373,0.036510519656882,0.217990478576798,0.0113720893098466,0.0849256900212314,0.024916127976434,0.125358100833896,0.0428844760682296,0.165372087196191,0.0300659347506903,0.0530785562632696,0.0372514524179691,0.0114957210371695,0.00668202726845465,0.0300676522174893,0.0337268128161889,0.0106157112526539,0.0247933884297521,0.0110861879757193,0.00446452229247907,0.0297562466157958,0.0153254505658599,0.00714403357244623,0.00188826851910687,0.844661788588216,0.0704984890062161,1.5484840892007,0.182615502650242,0.185774946921444,0.0653434661647983,0.621316351294637,0.0810771362601107,1.21773991480832,0.200199401018036,0.148619957537155,0.0219243515260617,0.452712442749485,0.0934935206474419,0.729140566274117,0.507012139315883,0.100849256900212,0.0187484657556665,0.0366768242614455,0.00669375605758308,0.0826860435980957,0.0927487352445194,0.0106157112526539,0.0247933884297521,0.0406270329418989,0.00655569153014072,0.111625591476081,0.0516448999909554,0.00969990141134109,-0.00106690760755323,0.945933616772804,0.0584322670178642,0.255575043848659,-0.17961669827744,1.64543524416136,-0.297689428033712,0.693027753955075,0.0496347945116095,0.217990478576798,-0.144059446428502,1.15711252653928,-0.180810694705834,0.495410835173257,0.0590808530446673,0.195439739413681,-0.013923020302295,0.849256900212314,-0.119379551591523,0.0377716548364141,0.006598884964633,0.0150338261087447,0.0168634064080944,0.0902335456475584,-0.00604492267408558,0.043661172006278,0.00404203011761126,0.0121815793672002,0.00028791117583136,0.0959703947331748,-0.0295674027173033,54803,4740,3991,6250,5652,-1624
"33",8467334,8,20142015,20142015,FALSE,TRUE,1980-05-18,6.9e+07,33,2,1,0.00933125972006221,"C",74,207,"L",1,0.0123188405797101,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",8467351,1,20142015,20142015,FALSE,FALSE,1979-12-23,6.9e+07,34,3,1,0.0139968895800933,"C",71,200,"L",1,0.00797101449275362,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",8467351,19,20152016,20152016,FALSE,TRUE,1979-12-23,71400000,35,4,1,0.00797101449275362,"C",71,200,"L",1,0.0080532212885154,FALSE,0.0154052772949913,0.0154052772949913,0.126888217522659,0.126888217522659,0,0,0.0165902986253753,0.0165902986253753,0,0,0.280373831775701,0.280373831775701,0.0379206825722863,0.0379206825722863,0.0453172205438066,0.0453172205438066,0,0,0.0272554905988308,0.0272554905988308,0.00906344410876133,0.00906344410876133,0,0,0.0260704692684468,0.0260704692684468,0,0,0,0,0.0770626626381316,0.0770626626381316,0.593306995119684,0.593306995119684,0,0,0.00331322290331838,0.00331322290331838,0.0285847083430165,0.0285847083430165,0,0,0.116132090377627,0.116132090377627,0.117824773413897,0.117824773413897,0,0,0.100726813082635,0.100726813082635,0.0725075528700906,0.0725075528700906,0,0,0.0770263864749565,0.0770263864749565,0.0453172205438066,0.0453172205438066,0,0,0.00829514931268763,0.00829514931268763,0,0,0,0,0.00860852442611401,0.00860852442611401,0.00658290459618634,0.00658290459618634,0,0,0.831884973929531,0.831884973929531,1.26888217522659,1.26888217522659,0,0,0.63043134776426,0.63043134776426,0.978851963746224,0.978851963746224,0,0,0.458603254858587,0.458603254858587,0.75226586102719,0.75226586102719,0,0,0.0355506399115184,0.0355506399115184,0.163141993957704,0.163141993957704,0,0,0.0460111830977176,0.0460111830977176,0.0960901806758675,0.0960901806758675,0,0,0.893506083109496,0.893506083109496,0.308157099697885,0.308157099697885,2.52336448598131,2.52336448598131,0.654131774371939,0.654131774371939,0.262839879154079,0.262839879154079,1.4018691588785,1.4018691588785,0.490598830778954,0.490598830778954,0.226586102719033,0.226586102719033,0.841121495327103,0.841121495327103,0.0391057039026702,0.0391057039026702,0.0453172205438066,0.0453172205438066,0,0,0.0477243243062521,0.0477243243062521,0.0258287664896722,0.0258287664896722,0.118077326192552,0.118077326192552,50632,50632,6620,6620,214,214
"36",8467351,9,20152016,20152016,FALSE,TRUE,1979-12-23,71400000,35,5,1,0.0080532212885154,"C",71,200,"L",1,0.0080532212885154,FALSE,0.0154052772949913,0.0154052772949913,0.126888217522659,0.126888217522659,0,0,0.0165902986253753,0.0165902986253753,0,0,0.280373831775701,0.280373831775701,0.0379206825722863,0.0379206825722863,0.0453172205438066,0.0453172205438066,0,0,0.0272554905988308,0.0272554905988308,0.00906344410876133,0.00906344410876133,0,0,0.0260704692684468,0.0260704692684468,0,0,0,0,0.0770626626381316,0.0770626626381316,0.593306995119684,0.593306995119684,0,0,0.00331322290331838,0.00331322290331838,0.0285847083430165,0.0285847083430165,0,0,0.116132090377627,0.116132090377627,0.117824773413897,0.117824773413897,0,0,0.100726813082635,0.100726813082635,0.0725075528700906,0.0725075528700906,0,0,0.0770263864749565,0.0770263864749565,0.0453172205438066,0.0453172205438066,0,0,0.00829514931268763,0.00829514931268763,0,0,0,0,0.00860852442611401,0.00860852442611401,0.00658290459618634,0.00658290459618634,0,0,0.831884973929531,0.831884973929531,1.26888217522659,1.26888217522659,0,0,0.63043134776426,0.63043134776426,0.978851963746224,0.978851963746224,0,0,0.458603254858587,0.458603254858587,0.75226586102719,0.75226586102719,0,0,0.0355506399115184,0.0355506399115184,0.163141993957704,0.163141993957704,0,0,0.0460111830977176,0.0460111830977176,0.0960901806758675,0.0960901806758675,0,0,0.893506083109496,0.893506083109496,0.308157099697885,0.308157099697885,2.52336448598131,2.52336448598131,0.654131774371939,0.654131774371939,0.262839879154079,0.262839879154079,1.4018691588785,1.4018691588785,0.490598830778954,0.490598830778954,0.226586102719033,0.226586102719033,0.841121495327103,0.841121495327103,0.0391057039026702,0.0391057039026702,0.0453172205438066,0.0453172205438066,0,0,0.0477243243062521,0.0477243243062521,0.0258287664896722,0.0258287664896722,0.118077326192552,0.118077326192552,50632,50632,6620,6620,214,214
